Centroid Mass	Relative Intensity
2134.075920	74.3154
2134.107464	82.6499
2134.139007	47.9229
2134.170551	28.1285
2134.202095	30.9067
2134.233639	35.0739
2134.265184	38.8939
2134.296728	40.283
2134.328273	43.7557
2134.359819	56.2574
2134.391364	51.3956
2134.422910	44.7975
2134.454456	41.3248
2134.486002	41.3248
2134.517548	34.7266
2134.549095	40.9775
2134.580641	41.3248
2134.612189	34.7266
2134.643736	48.9647
2134.675283	55.2156
2134.706831	35.0739
2134.738379	27.434
2134.769927	45.1447
2134.801476	43.7557
2134.833024	29.8649
2134.864573	28.1285
2134.896123	31.9485
2134.927672	29.1703
2134.959222	29.1703
2134.990771	42.7138
2135.022321	44.4502
2135.053872	45.492
2135.085422	52.0901
2135.116973	56.2574
2135.148524	49.6592
2135.180075	31.9485
2135.211627	30.5594
2135.243179	30.9067
2135.274731	30.9067
2135.306283	31.2539
2135.337835	33.3376
2135.369388	40.283
2135.400941	44.4502
2135.432494	38.8939
2135.464047	42.7138
2135.495601	53.4792
2135.527155	40.283
2135.558709	36.463
2135.590263	23.2667
2135.621817	16.6686
2135.653372	35.0739
2135.684927	59.3828
2135.716482	61.4664
2135.748038	47.2284
2135.779594	37.8521
2135.811149	50.3538
2135.842706	50.0065
2135.874262	47.2284
2135.905819	42.7138
2135.937375	53.8265
2135.968933	46.1865
2136.000490	43.4084
2136.032047	59.7301
2136.063605	61.4664
2136.095163	47.9229
2136.126721	44.4502
2136.158280	48.6174
2136.189839	41.672
2136.221398	41.672
2136.252957	42.0193
2136.284516	58.6883
2136.316076	58.6883
2136.347636	43.7557
2136.379196	52.0901
2136.410756	36.8103
2136.442317	20.1413
2136.473878	29.1703
2136.505439	46.1866
2136.537000	66.3282
2136.568561	69.1064
2136.600123	64.2446
2136.631685	41.672
2136.663247	27.0867
2136.694810	28.1285
2136.726373	32.2957
2136.757935	53.8265
2136.789499	67.7173
2136.821062	42.7139
2136.852626	24.3085
2136.884189	36.8103
2136.915753	52.0901
2136.947318	53.8265
2136.978882	51.3956
2137.010447	56.2574
2137.042012	64.5919
2137.073577	88.5535
2137.105143	91.3317
2137.136709	80.5663
2137.168275	90.9844
2137.199841	82.3027
2137.231407	54.1738
2137.262974	55.5629
2137.294541	59.7301
2137.326108	42.0193
2137.357675	40.6302
2137.389243	36.463
2137.420810	31.9485
2137.452378	34.0321
2137.483947	17.0159
2137.515515	21.1831
2137.547084	38.5466
2137.578653	59.0356
2137.610222	75.01
2137.641792	63.5501
2137.673361	48.2702
2137.704931	46.1866
2137.736501	55.5629
2137.768072	63.8973
2137.799642	55.9101
2137.831213	66.6755
2137.862784	65.2864
2137.894356	54.8683
2137.925927	54.1738
2137.957499	81.9554
2137.989071	79.5245
2138.020643	71.8845
2138.052216	73.6209
2138.083788	71.8845
2138.115361	60.7719
2138.146934	59.0355
2138.178508	45.8393
2138.210081	55.9101
2138.241655	69.1064
2138.273229	73.6209
2138.304804	63.5501
2138.336378	76.7463
2138.367953	94.8044
2138.399528	90.6371
2138.431103	69.4536
2138.462679	63.5501
2138.494255	67.37
2138.525831	53.8265
2138.557407	57.9937
2138.588983	71.5373
2138.620560	77.0936
2138.652137	54.8683
2138.683714	57.6465
2138.715291	76.0518
2138.746869	75.7045
2138.778447	60.7719
2138.810025	76.0518
2138.841603	86.4699
2138.873182	80.219
2138.904760	100.708
2138.936339	127.448
2138.967919	147.937
2138.999498	135.782
2139.031078	138.56
2139.062658	129.184
2139.094238	92.0262
2139.125818	84.7336
2139.157399	128.142
2139.188980	147.937
2139.220561	152.799
2139.252142	108.695
2139.283724	73.9682
2139.315305	77.7882
2139.346888	90.2899
2139.378470	85.0808
2139.410052	69.4537
2139.441635	61.4665
2139.473218	72.5791
2139.504801	97.5826
2139.536385	114.252
2139.567968	113.557
2139.599552	92.0262
2139.631136	72.5791
2139.662721	76.0518
2139.694305	68.0646
2139.725890	71.8846
2139.757475	76.7463
2139.789060	82.6499
2139.820646	86.1226
2139.852232	89.9426
2139.883818	88.2063
2139.915404	85.4281
2139.946990	88.2063
2139.978577	118.419
2140.010164	123.628
2140.041751	131.268
2140.073339	138.908
2140.104926	110.084
2140.136514	70.8427
2140.168102	83.3445
2140.199690	108.348
2140.231279	103.486
2140.262868	97.5825
2140.294457	104.181
2140.326046	115.293
2140.357636	98.6244
2140.389225	85.4281
2140.420815	77.0936
2140.452405	79.5245
2140.483996	122.239
2140.515586	144.117
2140.547177	137.519
2140.578768	131.615
2140.610360	98.6244
2140.641951	59.0356
2140.673543	39.5884
2140.705135	57.6465
2140.736728	73.6209
2140.768320	82.3027
2140.799913	80.5663
2140.831506	86.1226
2140.863099	83.6917
2140.894692	84.3863
2140.926286	88.5535
2140.957880	111.473
2140.989474	127.101
2141.021069	117.724
2141.052663	144.464
2141.084258	164.953
2141.115853	167.384
2141.147448	140.644
2141.179044	91.679
2141.210640	88.2063
2141.242236	92.0262
2141.273832	89.5953
2141.305429	71.8846
2141.337025	75.01
2141.368622	92.0262
2141.400219	91.679
2141.431817	96.888
2141.463414	92.3735
2141.495012	87.1644
2141.526610	103.486
2141.558209	105.917
2141.589807	81.9554
2141.621406	55.9101
2141.653005	58.341
2141.684605	58.341
2141.716204	65.981
2141.747804	72.9264
2141.779404	74.6627
2141.811004	72.9264
2141.842604	71.8846
2141.874205	121.197
2141.905806	167.037
2141.937407	179.886
2141.969009	181.969
2142.000610	195.513
2142.032212	223.642
2142.063814	243.089
2142.095416	232.323
2142.127019	208.014
2142.158622	188.567
2142.190225	155.924
2142.221828	174.677
2142.253431	217.043
2142.285035	231.282
2142.316639	200.722
2142.348243	152.104
2142.379848	132.31
2142.411452	114.252
2142.443057	114.599
2142.474662	130.92
2142.506268	87.859
2142.537873	81.6081
2142.569479	98.6244
2142.601085	80.219
2142.632691	64.9392
2142.664298	66.6755
2142.695905	59.7301
2142.727512	62.5083
2142.759119	71.8846
2142.790726	80.5663
2142.822334	79.5245
2142.853942	81.6081
2142.885550	87.859
2142.917158	93.4153
2142.948767	79.5245
2142.980376	67.37
2143.011985	115.988
2143.043594	214.96
2143.075204	282.33
2143.106813	279.205
2143.138423	202.458
2143.170034	141.686
2143.201644	120.502
2143.233255	108.001
2143.264866	104.875
2143.296477	119.808
2143.328088	108.695
2143.359700	98.6244
2143.391312	99.3189
2143.422924	108.348
2143.454536	135.088
2143.486149	123.281
2143.517762	94.1098
2143.549375	82.9972
2143.580988	78.83
2143.612601	64.2446
2143.644215	53.132
2143.675829	57.9938
2143.707443	54.8683
2143.739058	46.1866
2143.770672	52.7847
2143.802287	78.83
2143.833902	72.2318
2143.865518	72.9264
2143.897133	77.7881
2143.928749	75.01
2143.960365	93.7626
2143.991982	130.573
2144.023598	126.406
2144.055215	99.6662
2144.086832	115.293
2144.118449	123.281
2144.150067	122.239
2144.181684	143.075
2144.213302	129.879
2144.244920	98.2771
2144.276539	89.5953
2144.308157	83.3445
2144.339776	86.4699
2144.371395	81.2609
2144.403015	51.0484
2144.434634	49.6593
2144.466254	68.0646
2144.497874	79.5245
2144.529494	76.7463
2144.561115	75.01
2144.592736	68.4119
2144.624357	48.9647
2144.655978	60.7719
2144.687599	63.2028
2144.719221	38.5466
2144.750843	40.6303
2144.782465	47.9229
2144.814087	41.3248
2144.845710	37.5048
2144.877333	54.8683
2144.908956	59.7301
2144.940579	50.0065
2144.972202	58.341
2145.003826	65.2864
2145.035450	85.4281
2145.067074	79.5245
2145.098699	71.8846
2145.130324	77.7882
2145.161949	111.821
2145.193574	105.917
2145.225199	100.013
2145.256825	88.9008
2145.288451	92.0262
2145.320077	95.8462
2145.351703	83.3445
2145.383329	55.5629
2145.414956	50.3538
2145.446583	74.3154
2145.478211	84.7335
2145.509838	56.6047
2145.541466	47.9229
2145.573094	73.6209
2145.604722	76.0518
2145.636350	56.6047
2145.667979	52.4374
2145.699608	49.6593
2145.731237	52.4374
2145.762866	56.6047
2145.794496	73.2736
2145.826126	55.9101
2145.857756	32.9903
2145.889386	39.5884
2145.921017	48.6174
2145.952647	57.2992
2145.984278	62.5083
2146.015910	88.2062
2146.047541	100.013
2146.079173	80.5663
2146.110805	73.9682
2146.142437	73.6209
2146.174069	69.1064
2146.205702	71.8846
2146.237335	93.4153
2146.268968	122.586
2146.300601	93.068
2146.332235	59.0356
2146.363868	43.0611
2146.395502	42.0193
2146.427137	36.8103
2146.458771	36.8103
2146.490406	46.1866
2146.522041	37.8521
2146.553676	32.643
2146.585311	36.8103
2146.616947	42.7139
2146.648583	69.1064
2146.680219	85.0808
2146.711855	66.3282
2146.743492	46.5338
2146.775129	50.7011
2146.806766	52.0901
2146.838403	53.8265
2146.870041	58.6883
2146.901678	58.341
2146.933316	60.0774
2146.964954	36.1157
2146.996593	30.9067
2147.028232	44.4502
2147.059871	42.7139
2147.091510	41.3248
2147.123149	47.2284
2147.154789	41.3248
2147.186429	44.7975
2147.218069	62.8555
2147.249709	60.0774
2147.281349	62.5083
2147.312990	70.8427
2147.344631	71.19
2147.376272	67.37
2147.407914	57.6465
2147.439556	41.3248
2147.471198	33.3376
2147.502840	40.283
2147.534482	48.6174
2147.566125	59.7301
2147.597768	85.4281
2147.629411	82.9972
2147.661054	53.132
2147.692698	56.6047
2147.724342	60.4246
2147.755986	64.9391
2147.787630	63.2028
2147.819274	47.9229
2147.850919	35.0739
2147.882564	38.5466
2147.914209	49.312
2147.945855	54.8683
2147.977500	42.0193
2148.009146	51.3956
2148.040792	55.5628
2148.072439	46.5338
2148.104085	37.8521
2148.135732	26.7394
2148.167379	22.2249
2148.199027	37.8521
2148.230674	52.4374
2148.262322	62.5083
2148.293970	50.7011
2148.325618	32.643
2148.357267	36.8103
2148.388915	38.8939
2148.420564	67.37
2148.452213	87.859
2148.483863	69.1064
2148.515512	42.7139
2148.547162	49.312
2148.578812	42.7139
2148.610463	26.3922
2148.642113	24.3085
2148.673764	21.5304
2148.705415	30.2121
2148.737066	29.1703
2148.768718	33.6848
2148.800370	43.4084
2148.832022	41.672
2148.863674	50.3538
2148.895326	61.8137
2148.926979	65.981
2148.958632	54.1738
2148.990285	48.6174
2149.021938	41.672
2149.053592	45.492
2149.085246	38.5466
2149.116900	41.3248
2149.148554	57.6465
2149.180209	71.8845
2149.211863	55.5628
2149.243518	46.5338
2149.275174	54.8683
2149.306829	62.5083
2149.338485	69.4537
2149.370141	65.2864
2149.401797	50.0065
2149.433453	34.0321
2149.465110	61.4664
2149.496767	63.8973
2149.528424	62.5082
2149.560081	44.4502
2149.591739	44.7975
2149.623397	50.3538
2149.655055	67.37
2149.686713	70.1482
2149.718371	49.6593
2149.750030	42.7139
2149.781689	53.132
2149.813348	56.6047
2149.845008	42.7139
2149.876667	34.3794
2149.908327	48.6174
2149.939987	49.312
2149.971648	38.1993
2150.003308	46.5338
2150.034969	71.5373
2150.066630	74.6627
2150.098291	80.219
2150.129953	69.4537
2150.161615	70.1482
2150.193277	75.3573
2150.224939	71.8846
2150.256601	68.4118
2150.288264	78.83
2150.319927	67.37
2150.351590	49.6593
2150.383254	63.2028
2150.414917	67.37
2150.446581	63.8973
2150.478245	50.3538
2150.509909	53.8265
2150.541574	39.5884
2150.573239	31.9485
2150.604904	50.0065
2150.636569	45.1448
2150.668235	30.2121
2150.699900	46.1866
2150.731566	59.0356
2150.763232	54.8683
2150.794899	65.981
2150.826565	70.8427
2150.858232	70.4955
2150.889899	57.6465
2150.921567	57.2992
2150.953234	69.4537
2150.984902	68.4119
2151.016570	37.8521
2151.048239	52.0902
2151.079907	60.0774
2151.111576	86.4699
2151.143245	104.181
2151.174914	76.7463
2151.206583	35.0739
2151.238253	43.7557
2151.269923	37.8521
2151.301593	40.283
2151.333264	34.0321
2151.364934	23.2667
2151.396605	31.9485
2151.428276	43.4084
2151.459947	56.2574
2151.491619	65.6337
2151.523291	63.8973
2151.554963	55.9101
2151.586635	56.6047
2151.618308	65.981
2151.649980	61.4665
2151.681653	58.341
2151.713326	61.4665
2151.745000	61.4665
2151.776673	65.6337
2151.808347	52.0902
2151.840021	35.0739
2151.871696	44.7975
2151.903370	48.9647
2151.935045	39.9357
2151.966720	44.4502
2151.998396	55.9101
2152.030071	83.3445
2152.061747	102.444
2152.093423	87.1645
2152.125099	75.7045
2152.156775	69.1064
2152.188452	43.4084
2152.220129	51.3956
2152.251806	66.6755
2152.283484	79.1772
2152.315161	88.5535
2152.346839	86.1226
2152.378517	72.2318
2152.410195	75.01
2152.441874	87.1645
2152.473553	69.8009
2152.505232	58.341
2152.536911	53.8265
2152.568590	40.283
2152.600270	46.1866
2152.631950	59.0356
2152.663630	59.0356
2152.695311	63.8974
2152.726991	57.6465
2152.758672	49.6593
2152.790353	47.2284
2152.822035	51.3956
2152.853716	53.8265
2152.885398	76.0518
2152.917080	81.9554
2152.948762	84.7336
2152.980445	86.1226
2153.012128	76.7463
2153.043811	82.9972
2153.075494	117.03
2153.107177	121.197
2153.138861	103.486
2153.170545	64.2446
2153.202229	49.6593
2153.233913	65.981
2153.265598	58.6883
2153.297283	38.8939
2153.328968	32.643
2153.360653	37.8521
2153.392339	51.3956
2153.424024	66.3282
2153.455710	76.0518
2153.487397	65.981
2153.519083	53.132
2153.550770	59.0356
2153.582457	54.8683
2153.614144	37.8521
2153.645831	44.103
2153.677519	64.2446
2153.709207	86.1226
2153.740895	84.3863
2153.772583	75.01
2153.804272	51.3956
2153.835961	41.6721
2153.867650	26.7394
2153.899339	52.0902
2153.931028	64.9392
2153.962718	46.1866
2153.994408	75.3573
2154.026098	101.403
2154.057789	86.4699
2154.089479	69.4537
2154.121170	77.0936
2154.152861	104.528
2154.184553	93.7626
2154.216244	62.5083
2154.247936	46.5339
2154.279628	59.7301
2154.311321	57.6465
2154.343013	49.6593
2154.374706	60.7719
2154.406399	88.9008
2154.438092	101.75
2154.469786	87.1645
2154.501479	63.2028
2154.533173	55.9101
2154.564867	49.6593
2154.596562	39.5885
2154.628256	40.6303
2154.659951	57.6465
2154.691646	59.0356
2154.723342	60.0774
2154.755037	70.8428
2154.786733	73.6209
2154.818429	87.1645
2154.850125	93.068
2154.881822	67.3701
2154.913518	55.5629
2154.945215	57.6465
2154.976913	69.4537
2155.008610	88.2063
2155.040308	97.5826
2155.072006	92.3735
2155.103704	84.7336
2155.135402	87.1645
2155.167101	79.1772
2155.198800	81.2609
2155.230499	82.9972
2155.262198	87.1645
2155.293897	87.1645
2155.325597	86.1226
2155.357297	85.4281
2155.388997	57.6465
2155.420698	62.161
2155.452399	62.5083
2155.484099	42.0193
2155.515801	57.2992
2155.547502	87.1645
2155.579204	91.679
2155.610905	71.5373
2155.642608	82.6499
2155.674310	90.2899
2155.706012	114.252
2155.737715	143.422
2155.769418	203.153
2155.801121	317.405
2155.832825	529.587
2155.864529	853.937
2155.896233	1374.49
2155.927937	2036.39
2155.959641	2861.16
2155.991346	3611.96
2156.023051	4033.89
2156.054756	4167.59
2156.086461	4206.83
2156.118167	4267.95
2156.149873	4197.11
2156.181579	3837.33
2156.213285	3436.24
2156.244992	3214.68
2156.276698	3002.15
2156.308405	2684.75
2156.340112	2362.83
2156.371820	2135.02
2156.403528	1940.55
2156.435236	1779.06
2156.466944	1688.77
2156.498652	1635.29
2156.530361	1616.19
2156.562070	1452.98
2156.593779	1279.34
2156.625488	1137.66
2156.657197	1052.23
2156.688907	932.767
2156.720617	857.757
2156.752328	853.242
2156.784038	945.616
2156.815749	1100.15
2156.847460	1331.43
2156.879171	1613.42
2156.910882	2014.17
2156.942594	2516.67
2156.974306	3358.1
2157.006018	4402.34
2157.037730	5094.11
2157.069443	4965.27
2157.101156	4428.39
2157.132869	4017.57
2157.164582	3957.14
2157.196295	3909.91
2157.228009	3725.51
2157.259723	3387.97
2157.291437	2979.58
2157.323152	2618.07
2157.354867	2447.56
2157.386581	2367.34
2157.418297	2280.52
2157.450012	2025.28
2157.481728	1795.39
2157.513443	1679.4
2157.545159	1424.5
2157.576876	1201.9
2157.608592	1158.84
2157.640309	1152.24
2157.672026	1068.55
2157.703743	954.645
2157.735461	878.246
2157.767179	823.377
2157.798896	822.335
2157.830615	937.976
2157.862333	1150.85
2157.894052	1422.42
2157.925771	1754.06
2157.957490	2071.81
2157.989209	2450.34
2158.020929	2794.48
2158.052648	2984.09
2158.084368	3001.11
2158.116089	2894.5
2158.147809	2866.02
2158.179530	2920.89
2158.211251	2735.1
2158.242972	2399.98
2158.274694	2053.06
2158.306415	1713.43
2158.338137	1479.72
2158.369859	1342.55
2158.401582	1256.08
2158.433304	1188.01
2158.465027	1101.89
2158.496750	1041.46
2158.528473	965.063
2158.560197	914.709
2158.591921	870.606
2158.623645	844.908
2158.655369	785.177
2158.687093	666.411
2158.718818	627.169
2158.750543	571.954
2158.782268	544.866
2158.813994	528.198
2158.845719	563.966
2158.877445	581.677
2158.909171	634.115
2158.940898	764.688
2158.972624	903.944
2159.004351	1074.11
2159.036078	1200.51
2159.067805	1308.17
2159.099533	1397.76
2159.131261	1346.71
2159.162988	1221.35
2159.194717	1066.81
2159.226445	933.462
2159.258174	956.729
2159.289903	1055.7
2159.321632	992.498
2159.353361	843.171
2159.385091	693.845
2159.416821	623.002
2159.448551	630.989
2159.480281	564.661
2159.512011	473.329
2159.543742	435.476
2159.575473	402.138
2159.607204	399.707
2159.638936	405.958
2159.670668	393.457
2159.702400	342.408
2159.734132	298.999
2159.765864	301.43
2159.797597	313.932
2159.829330	286.845
2159.861063	264.619
2159.892796	311.501
2159.924530	375.399
2159.956263	408.042
2159.987997	433.393
2160.019732	460.133
2160.051466	510.487
2160.083201	519.863
2160.114936	502.152
2160.146671	482.358
2160.178406	493.123
2160.210142	492.429
2160.241878	415.682
2160.273614	376.44
2160.305351	379.913
2160.337087	369.842
2160.368824	338.935
2160.400561	309.07
2160.432298	274.343
2160.464036	234.06
2160.495774	209.056
2160.527512	177.455
2160.559250	161.133
2160.590988	160.438
2160.622727	181.275
2160.654466	203.153
2160.686205	227.462
2160.717944	204.194
2160.749684	174.329
2160.781424	151.062
2160.813164	154.535
2160.844904	146.2
2160.876645	153.493
2160.908386	158.702
2160.940127	142.728
2160.971868	127.448
2161.003609	177.802
2161.035351	252.118
2161.067093	293.096
2161.098835	286.845
2161.130578	257.327
2161.162320	220.516
2161.194063	187.873
2161.225806	151.757
2161.257550	177.802
2161.289293	198.291
2161.321037	186.484
2161.352781	150.368
2161.384525	113.904
2161.416270	128.142
2161.448015	147.242
2161.479760	130.92
2161.511505	95.8461
2161.543250	93.068
2161.574996	122.933
2161.606742	109.39
2161.638488	100.708
2161.670234	107.306
2161.701981	122.933
2161.733728	145.853
2161.765475	158.355
2161.797222	147.589
2161.828970	140.297
2161.860718	118.766
2161.892466	94.1097
2161.924214	98.6243
2161.955962	119.46
2161.987711	119.46
2162.019460	123.975
2162.051209	126.406
2162.082959	149.673
2162.114708	168.078
2162.146458	145.158
2162.178208	124.67
2162.209959	128.837
2162.241709	146.2
2162.273460	156.618
2162.305211	132.657
2162.336962	115.641
2162.368714	115.293
2162.400466	101.75
2162.432218	62.1609
2162.463970	48.2701
2162.495722	79.5244
2162.527475	104.181
2162.559228	102.444
2162.590981	107.653
2162.622734	102.444
2162.654488	119.113
2162.686242	109.39
2162.717996	89.9425
2162.749750	69.4536
2162.781505	79.5244
2162.813259	94.8043
2162.845014	104.528
2162.876770	105.222
2162.908525	100.013
2162.940281	99.3188
2162.972037	122.239
2163.003793	114.599
2163.035549	106.959
2163.067306	117.03
2163.099063	118.766
2163.130820	106.264
2163.162577	100.708
2163.194335	102.444
2163.226093	92.7207
2163.257851	89.5952
2163.289609	77.7881
2163.321368	68.4118
2163.353126	92.0261
2163.384885	115.293
2163.416644	100.361
2163.448404	60.4245
2163.480164	50.0064
2163.511924	60.7718
2163.543684	64.9391
2163.575444	49.6592
2163.607205	47.2283
2163.638965	46.5337
2163.670727	56.6046
2163.702488	83.6916
2163.734249	89.248
2163.766011	76.7462
2163.797773	64.9391
2163.829535	105.222
2163.861298	153.84
2163.893061	162.522
2163.924823	134.046
2163.956587	90.9843
2163.988350	60.0773
2164.020114	111.821
2164.051878	209.403
2164.083642	243.089
2164.115406	174.676
2164.147171	133.351
2164.178935	133.351
2164.210700	133.004
2164.242466	138.213
2164.274231	122.933
2164.305997	120.155
2164.337763	136.477
2164.369529	126.406
2164.401295	105.917
2164.433062	101.75
2164.464829	99.3188
2164.496596	93.0679
2164.528364	98.277
2164.560131	118.766
2164.591899	119.808
2164.623667	101.402
2164.655435	80.2189
2164.687204	75.0099
2164.718973	71.8844
2164.750742	57.6464
2164.782511	70.8426
2164.814280	119.808
2164.846050	129.879
2164.877820	121.197
2164.909590	118.071
2164.941360	153.493
2164.973131	181.275
2165.004902	196.207
2165.036673	180.233
2165.068444	161.48
2165.100216	168.426
2165.131988	178.496
2165.163760	166.689
2165.195532	154.187
2165.227305	152.104
2165.259077	129.879
2165.290850	103.486
2165.322623	107.653
2165.354397	121.197
2165.386170	125.711
2165.417944	124.669
2165.449718	115.64
2165.481493	120.502
2165.513267	134.046
2165.545042	115.293
2165.576817	96.5406
2165.608593	107.653
2165.640368	117.03
2165.672144	95.8461
2165.703920	94.8042
2165.735696	103.486
2165.767473	102.444
2165.799249	84.3861
2165.831026	97.2351
2165.862803	112.168
2165.894581	104.181
2165.926358	72.9262
2165.958136	98.6242
2165.989914	145.853
2166.021693	176.065
2166.053471	156.618
2166.085250	123.28
2166.117029	115.64
2166.148808	130.573
2166.180588	151.757
2166.212367	133.351
2166.244147	116.682
2166.275928	104.181
2166.307708	64.2445
2166.339489	60.0772
2166.371270	94.1097
2166.403051	109.39
2166.434832	77.788
2166.466614	84.7334
2166.498395	97.2351
2166.530177	92.0261
2166.561960	80.5661
2166.593742	86.4697
2166.625525	93.0679
2166.657308	94.1097
2166.689091	98.2769
2166.720875	68.4117
2166.752658	58.3409
2166.784442	77.0934
2166.816226	76.7462
2166.848011	69.4535
2166.879795	62.5081
2166.911580	69.4535
2166.943365	64.2445
2166.975151	91.6788
2167.006936	118.766
2167.038722	102.791
2167.070508	76.7462
2167.102294	78.1353
2167.134081	85.0807
2167.165867	103.486
2167.197654	103.139
2167.229442	69.4535
2167.261229	69.8008
2167.293017	82.997
2167.324804	78.8298
2167.356593	64.2445
2167.388381	64.2445
2167.420170	70.1481
2167.451958	54.5209
2167.483747	42.7137
2167.515537	60.7718
2167.547326	69.1062
2167.579116	68.4117
2167.610906	55.5627
2167.642696	57.6463
2167.674487	59.73
2167.706277	52.7845
2167.738068	51.3955
2167.769859	53.1318
2167.801651	44.4501
2167.833442	53.8264
2167.865234	48.9646
2167.897026	47.2282
2167.928818	47.5755
2167.960611	53.1318
2167.992404	57.6463
2168.024197	59.0354
2168.055990	55.5627
2168.087784	49.6591
2168.119577	50.3537
2168.151371	70.1481
2168.183165	95.846
2168.214960	90.9843
2168.246754	58.3409
2168.278549	46.5337
2168.310344	34.032
2168.342140	22.5721
2168.373935	38.5465
2168.405731	46.1864
2168.437527	60.7718
2168.469323	70.8426
2168.501120	83.3443
2168.532917	62.5081
2168.564714	42.0192
2168.596511	45.4919
2168.628308	65.9808
2168.660106	71.1899
2168.691904	67.3699
2168.723702	62.5081
2168.755500	55.91
2168.787299	36.1156
2168.819098	33.3374
2168.850897	51.0482
2168.882696	70.1481
2168.914496	70.1481
2168.946295	72.9262
2168.978095	75.7044
2169.009896	56.6045
2169.041696	40.9774
2169.073497	36.1156
2169.105298	26.392
2169.137099	36.1156
2169.168900	57.9936
2169.200702	65.6336
2169.232504	82.6498
2169.264306	89.2479
2169.296108	72.9262
2169.327911	48.27
2169.359714	46.1864
2169.391517	50.3537
2169.423320	51.3955
2169.455123	71.8844
2169.486927	76.7462
2169.518731	86.1225
2169.550535	113.557
2169.582340	98.6242
2169.614144	47.9228
2169.645949	36.8101
2169.677754	43.7555
2169.709560	36.8101
2169.741365	48.6173
2169.773171	66.6754
2169.804977	81.9552
2169.836784	77.788
2169.868590	77.788
2169.900397	94.1097
2169.932204	112.168
2169.964011	130.573
2169.995819	135.088
2170.027626	128.837
2170.059434	130.573
2170.091242	119.46
2170.123051	104.528
2170.154859	88.9006
2170.186668	84.7334
2170.218477	75.7044
2170.250287	66.6753
2170.282096	76.0516
2170.313906	77.788
2170.345716	84.3861
2170.377526	84.7334
2170.409337	70.8426
2170.441148	55.91
2170.472959	48.9645
2170.504770	55.5627
2170.536581	76.7462
2170.568393	93.0678
2170.600205	56.6045
2170.632017	41.3246
2170.663829	42.7137
2170.695642	47.9227
2170.727455	48.6173
2170.759268	51.3954
2170.791081	56.2572
2170.822894	50.7009
2170.854708	62.5081
2170.886522	64.939
2170.918336	84.7334
2170.950151	106.611
2170.981966	104.528
2171.013780	115.64
2171.045596	141.686
2171.077411	140.297
2171.109227	126.059
2171.141042	121.544
2171.172859	129.878
2171.204675	113.904
2171.236491	104.875
2171.268308	98.6242
2171.300125	82.3025
2171.331943	68.0644
2171.363760	83.3443
2171.395578	81.6079
2171.427396	65.9808
2171.459214	56.2572
2171.491032	62.5081
2171.522851	62.5081
2171.554670	56.9518
2171.586489	44.45
2171.618308	43.7555
2171.650128	57.9936
2171.681948	72.5789
2171.713768	76.7462
2171.745588	74.6625
2171.777409	73.968
2171.809229	52.7845
2171.841050	51.3954
2171.872871	74.3153
2171.904693	78.4825
2171.936515	82.3025
2171.968337	112.862
2172.000159	144.811
2172.031981	126.406
2172.063804	113.557
2172.095627	100.708
2172.127450	101.75
2172.159273	111.82
2172.191096	90.637
2172.222920	95.4987
2172.254744	91.6788
2172.286569	80.5661
2172.318393	88.2061
2172.350218	98.2769
2172.382043	77.788
2172.413868	39.5882
2172.445693	40.9773
2172.477519	70.148
2172.509345	74.3153
2172.541171	59.7299
2172.572997	60.7717
2172.604824	47.9227
2172.636651	42.0191
2172.668478	39.5882
2172.700305	46.1864
2172.732132	52.09
2172.763960	36.8101
2172.795788	40.2828
2172.827616	81.6079
2172.859445	101.75
2172.891274	120.155
2172.923102	133.351
2172.954932	130.226
2172.986761	127.1
2173.018591	123.28
2173.050420	115.64
2173.082250	106.959
2173.114081	124.669
2173.145911	133.351
2173.177742	138.56
2173.209573	142.727
2173.241404	129.878
2173.273236	123.975
2173.305068	129.878
2173.336899	144.464
2173.368732	113.904
2173.400564	66.6753
2173.432397	52.09
2173.464230	80.2188
2173.496063	106.264
2173.527896	80.2188
2173.559730	64.9389
2173.591563	35.0737
2173.623397	45.1446
2173.655232	75.3571
2173.687066	70.148
2173.718901	54.8681
2173.750736	46.8809
2173.782571	42.7137
2173.814407	49.3118
2173.846242	69.4535
2173.878078	51.3954
2173.909914	48.9645
2173.941751	76.7461
2173.973587	103.486
2174.005424	110.779
2174.037261	133.351
2174.069098	143.422
2174.100936	140.991
2174.132774	145.158
2174.164612	138.213
2174.196450	131.962
2174.228288	116.335
2174.260127	101.75
2174.291966	118.071
2174.323805	119.808
2174.355645	111.82
2174.387484	93.0678
2174.419324	54.8681
2174.451164	55.5626
2174.483005	80.5661
2174.514845	83.6915
2174.546686	75.7043
2174.578527	55.9099
2174.610368	49.659
2174.642210	64.2444
2174.674051	72.9261
2174.705893	72.5789
2174.737736	61.8135
2174.769578	43.4082
2174.801421	60.4244
2174.833264	72.9262
2174.865107	79.5243
2174.896950	67.3698
2174.928794	61.8135
2174.960638	70.8425
2174.992482	99.6659
2175.024326	141.686
2175.056170	130.92
2175.088015	89.9424
2175.119860	77.7879
2175.151705	69.4534
2175.183551	61.4662
2175.215397	75.0098
2175.247243	83.6915
2175.279089	72.9261
2175.310935	60.7717
2175.342782	69.4534
2175.374629	70.148
2175.406476	40.2828
2175.438323	47.2282
2175.470171	65.2862
2175.502018	61.4662
2175.533866	74.3152
2175.565715	84.7333
2175.597563	74.6625
2175.629412	51.3954
